X_distance_m,Y_altitude_m
0.0,
0.5,
1.0,
1.5,
2.0,
2.5,
3.0,
3.5,
4.0,
4.5,
5.0,
5.5,
6.001,
6.501,
7.001,
7.501,
8.001,
8.501,
9.001,
9.501,
10.001,
10.501,
11.001,
11.501,
12.001,
12.501,
13.001,
13.501,
14.001,
14.501,
15.001,
15.501,
16.001,
16.501,
17.001,
17.502,
18.002,
18.502,
19.002,
19.502,
20.002,
20.502,
21.002,
21.502,
22.002,
22.502,
23.002,
23.502,
24.002,
24.502,
25.002,
25.502,
26.002,
26.502,
27.002,
27.502,
28.002,
28.502,
29.002,
29.503,
30.003,
30.503,
31.003,
31.503,
32.003,
32.503,
33.003,
33.503,
34.003,
34.503,
35.003,
35.503,
36.003,
36.503,
37.003,
37.503,
38.003,
38.503,
39.003,
39.503,
40.003,
40.503,
41.004,
41.504,
42.004,
42.504,
43.004,
43.504,
44.004,
44.504,
45.004,
45.504,
46.004,
46.504,
47.004,
47.504,
48.004,
48.504,
49.004,
49.504,
50.004,
50.504,
51.004,
51.504,
52.004,
52.505,
53.005,
53.505,
54.005,
54.505,
55.005,
55.505,
56.005,
56.505,
57.005,
57.505,
58.005,
58.505,
59.005,
59.505,
60.005,
60.505,
61.005,
61.505,
62.005,
62.505,
63.005,
63.505,
64.006,
64.506,
65.006,
65.506,
66.006,
66.506,
67.006,
67.506,
68.006,
68.506,
69.006,
69.506,
70.006,
70.506,
71.006,
71.506,
72.006,
72.506,
73.006,
73.506,
74.006,
74.506,
75.006,
75.507,
76.007,
76.507,
77.007,
77.507,
78.007,
78.507,
79.007,
79.507,
80.007,
80.507,
81.007,
81.507,
82.007,
82.507,
83.007,
83.507,
84.007,
84.507,
85.007,
85.507,
86.007,
86.507,
87.007,
87.508,
88.008,
88.508,
89.008,
89.508,
90.008,
90.508,
91.008,
91.508,
92.008,
92.508,
93.008,
93.508,
94.008,
94.508,
95.008,
95.508,
96.008,
96.508,
97.008,
97.508,
98.008,
98.508,
99.009,
99.509,
100.009,
100.509,
101.009,
101.509,
102.009,
102.509,
103.009,
103.509,
104.009,
104.509,
105.009,
105.509,
106.009,
106.509,
107.009,
107.509,
108.009,
108.509,
109.009,
109.509,
110.009,
110.51,
111.01,
111.51,
112.01,
112.51,
113.01,
113.51,
114.01,
114.51,
115.01,
115.51,
116.01,
116.51,
117.01,
117.51,
118.01,
118.51,
119.01,
119.51,
120.01,
120.51,
121.01,
121.51,
122.011,
122.511,
123.011,
123.511,
124.011,
124.511,
125.011,
125.511,
126.011,
126.511,
127.011,
127.511,
128.011,
128.511,
129.011,
129.511,
130.011,
130.511,
131.011,
131.511,
132.011,
132.511,
133.011,
133.511,
134.012,
134.512,
135.012,
135.512,
136.012,
136.512,
137.012,
137.512,
138.012,
138.512,
139.012,
139.512,
140.012,
140.512,
141.012,
141.512,
142.012,
142.512,
143.012,
143.512,
144.012,
144.512,
145.012,
145.513,
146.013,
146.513,
147.013,
147.513,
148.013,
148.513,
149.013,
149.513,
150.013,
150.513,
151.013,
151.513,
152.013,
152.513,
153.013,
153.513,
154.013,
154.513,
155.013,
155.513,
156.013,
156.513,
157.014,
157.514,
158.014,
158.514,
159.014,
159.514,
160.014,
160.514,
161.014,
161.514,
162.014,
162.514,
163.014,
163.514,
164.014,
164.514,
165.014,
165.514,
166.014,
166.514,
167.014,
167.514,
168.014,
168.515,
169.015,
169.515,
170.015,
170.515,
171.015,
171.515,
172.015,
172.515,
173.015,
173.515,
174.015,
174.515,
175.015,
175.515,
176.015,
176.515,
177.015,
177.515,
178.015,
178.515,
179.015,
179.515,
180.016,
180.516,
